x,y,z,type
0.002,-0.0005,0.006,1
-0.002,0.0,0.006,1
-0.0015,0.0,0.006,0
-0.001,0.0,0.006,0
-0.0005,0.0,0.006,0
0.0,0.0,0.006,0
0.0005,0.0,0.006,0
0.001,0.0,0.006,0
0.0015,0.0,0.006,0
0.002,0.0,0.006,1
-0.002,0.0005,0.006,1
-0.0015,0.0005,0.006,0
-0.001,0.0005,0.006,0
-0.0005,0.0005,0.006,0
0.0,0.0005,0.006,0
0.0005,0.0005,0.006,0
0.001,0.0005,0.006,0
0.0015,0.0005,0.006,0
0.002,0.0005,0.006,1
-0.002,0.001,0.006,1
-0.0015,0.001,0.006,1
-0.001,0.001,0.006,0
-0.0005,0.001,0.006,0
0.0,0.001,0.006,0
0.0005,0.001,0.006,0
0.001,0.001,0.006,0
0.0015,0.001,0.006,1
0.002,0.001,0.006,1
-0.0015,0.0015,0.006,1
-0.001,0.0015,0.006,1
-0.0005,0.0015,0.006,0
0.0,0.0015,0.006,0
0.0005,0.0015,0.006,0
0.001,0.0015,0.006,1
0.0015,0.0015,0.006,1
-0.001,0.002,0.006,1
-0.0005,0.002,0.006,1
0.0,0.002,0.006,1
0.0005,0.002,0.006,1
0.001,0.002,0.006,1
-0.001,-0.002,0.0065,1
-0.0005,-0.002,0.0065,1
0.0,-0.002,0.0065,1
0.0005,-0.002,0.0065,1
0.001,-0.002,0.0065,1
-0.0015,-0.0015,0.0065,1
-0.001,-0.0015,0.0065,1
-0.0005,-0.0015,0.0065,0
0.0,-0.0015,0.0065,0
0.0005,-0.0015,0.0065,0
0.001,-0.0015,0.0065,1
0.0015,-0.0015,0.0065,1
-0.002,-0.001,0.0065,1
-0.0015,-0.001,0.0065,1
-0.001,-0.001,0.0065,0
-0.0005,-0.001,0.0065,0
0.0,-0.001,0.0065,0
0.0005,-0.001,0.0065,0
0.001,-0.001,0.0065,0
0.0015,-0.001,0.0065,1
0.002,-0.001,0.0065,1
-0.002,-0.0005,0.0065,1
-0.0015,-0.0005,0.0065,0
-0.001,-0.0005,0.0065,0
-0.0005,-0.0005,0.0065,0
0.0,-0.0005,0.0065,0
0.0005,-0.0005,0.0065,0
0.001,-0.0005,0.0065,0
0.0015,-0.0005,0.0065,0
0.002,-0.0005,0.0065,1
-0.002,0.0,0.0065,1
-0.0015,0.0,0.0065,0
-0.001,0.0,0.0065,0
-0.0005,0.0,0.0065,0
0.0,0.0,0.0065,0
0.0005,0.0,0.0065,0
0.001,0.0,0.0065,0
0.0015,0.0,0.0065,0
0.002,0.0,0.0065,1
-0.002,0.0005,0.0065,1
-0.0015,0.0005,0.0065,0
-0.001,0.0005,0.0065,0
-0.0005,0.0005,0.0065,0
0.0,0.0005,0.0065,0
0.0005,0.0005,0.0065,0
0.001,0.0005,0.0065,0
0.0015,0.0005,0.0065,0
0.002,0.0005,0.0065,1
-0.002,0.001,0.0065,1
-0.0015,0.001,0.0065,1
-0.001,0.001,0.0065,0
-0.0005,0.001,0.0065,0
0.0,0.001,0.0065,0
0.0005,0.001,0.0065,0
0.001,0.001,0.0065,0
0.0015,0.001,0.0065,1
0.002,0.001,0.0065,1
-0.0015,0.0015,0.0065,1
-0.001,0.0015,0.0065,1
-0.0005,0.0015,0.0065,0
0.0,0.0015,0.0065,0
0.0005,0.0015,0.0065,0
0.001,0.0015,0.0065,1
0.0015,0.0015,0.0065,1
-0.001,0.002,0.0065,1
-0.0005,0.002,0.0065,1
0.0,0.002,0.0065,1
0.0005,0.002,0.0065,1
0.001,0.002,0.0065,1
-0.001,-0.002,0.007,1
-0.0005,-0.002,0.007,1
0.0,-0.002,0.007,1
0.0005,-0.002,0.007,1
0.001,-0.002,0.007,1
-0.0015,-0.0015,0.007,1
-0.001,-0.0015,0.007,1
-0.0005,-0.0015,0.007,0
0.0,-0.0015,0.007,0
0.0005,-0.0015,0.007,0
0.001,-0.0015,0.007,1
0.0015,-0.0015,0.007,1
-0.002,-0.001,0.007,1
-0.0015,-0.001,0.007,1
-0.001,-0.001,0.007,0
-0.0005,-0.001,0.007,0
0.0,-0.001,0.007,0
0.0005,-0.001,0.007,0
0.001,-0.001,0.007,0
0.0015,-0.001,0.007,1
0.002,-0.001,0.007,1
-0.002,-0.0005,0.007,1
-0.0015,-0.0005,0.007,0
-0.001,-0.0005,0.007,0
-0.0005,-0.0005,0.007,0
0.0,-0.0005,0.007,0
0.0005,-0.0005,0.007,0
0.001,-0.0005,0.007,0
0.0015,-0.0005,0.007,0
0.002,-0.0005,0.007,1
-0.002,0.0,0.007,1
-0.0015,0.0,0.007,0
-0.001,0.0,0.007,0
-0.0005,0.0,0.007,0
0.0,0.0,0.007,0
0.0005,0.0,0.007,0
0.001,0.0,0.007,0
0.0015,0.0,0.007,0
0.002,0.0,0.007,1
-0.002,0.0005,0.007,1
-0.0015,0.0005,0.007,0
-0.001,0.0005,0.007,0
-0.0005,0.0005,0.007,0
0.0,0.0005,0.007,0
0.0005,0.0005,0.007,0
0.001,0.0005,0.007,0
0.0015,0.0005,0.007,0
0.002,0.0005,0.007,1
-0.002,0.001,0.007,1
-0.0015,0.001,0.007,1
-0.001,0.001,0.007,0
-0.0005,0.001,0.007,0
0.0,0.001,0.007,0
0.0005,0.001,0.007,0
0.001,0.001,0.007,0
0.0015,0.001,0.007,1
0.002,0.001,0.007,1
-0.0015,0.0015,0.007,1
-0.001,0.0015,0.007,1
-0.0005,0.0015,0.007,0
0.0,0.0015,0.007,0
0.0005,0.0015,0.007,0
0.001,0.0015,0.007,1
0.0015,0.0015,0.007,1
-0.001,0.002,0.007,1
-0.0005,0.002,0.007,1
0.0,0.002,0.007,1
0.0005,0.002,0.007,1
0.001,0.002,0.007,1
-0.001,-0.002,0.0075,1
-0.0005,-0.002,0.0075,1
0.0,-0.002,0.0075,1
0.0005,-0.002,0.0075,1
0.001,-0.002,0.0075,1
-0.0015,-0.0015,0.0075,1
-0.001,-0.0015,0.0075,1
-0.0005,-0.0015,0.0075,0
0.0,-0.0015,0.0075,0
0.0005,-0.0015,0.0075,0
0.001,-0.0015,0.0075,1
0.0015,-0.0015,0.0075,1
-0.002,-0.001,0.0075,1
-0.0015,-0.001,0.0075,1
-0.001,-0.001,0.0075,0
-0.0005,-0.001,0.0075,0
0.0,-0.001,0.0075,0
0.0005,-0.001,0.0075,0
0.001,-0.001,0.0075,0
0.0015,-0.001,0.0075,1
0.002,-0.001,0.0075,1
-0.002,-0.0005,0.0075,1
-0.0015,-0.0005,0.0075,0
-0.001,-0.0005,0.0075,0
-0.0005,-0.0005,0.0075,0
0.0,-0.0005,0.0075,0
0.0005,-0.0005,0.0075,0
0.001,-0.0005,0.0075,0
0.0015,-0.0005,0.0075,0
0.002,-0.0005,0.0075,1
-0.002,0.0,0.0075,1
-0.0015,0.0,0.0075,0
-0.001,0.0,0.0075,0
-0.0005,0.0,0.0075,0
0.0,0.0,0.0075,0
0.0005,0.0,0.0075,0
0.001,0.0,0.0075,0
0.0015,0.0,0.0075,0
0.002,0.0,0.0075,1
-0.002,0.0005,0.0075,1
-0.0015,0.0005,0.0075,0
-0.001,0.0005,0.0075,0
-0.0005,0.0005,0.0075,0
0.0,0.0005,0.0075,0
0.0005,0.0005,0.0075,0
0.001,0.0005,0.0075,0
0.0015,0.0005,0.0075,0
0.002,0.0005,0.0075,1
-0.002,0.001,0.0075,1
-0.0015,0.001,0.0075,1
-0.001,0.001,0.0075,0
-0.0005,0.001,0.0075,0
0.0,0.001,0.0075,0
0.0005,0.001,0.0075,0
0.001,0.001,0.0075,0
0.0015,0.001,0.0075,1
0.002,0.001,0.0075,1
-0.0015,0.0015,0.0075,1
-0.001,0.0015,0.0075,1
-0.0005,0.0015,0.0075,0
0.0,0.0015,0.0075,0
0.0005,0.0015,0.0075,0
0.001,0.0015,0.0075,1
0.0015,0.0015,0.0075,1
-0.001,0.002,0.0075,1
-0.0005,0.002,0.0075,1
0.0,0.002,0.0075,1
0.0005,0.002,0.0075,1
0.001,0.002,0.0075,1
-0.001,-0.002,0.008,1
-0.0005,-0.002,0.008,1
0.0,-0.002,0.008,1
0.0005,-0.002,0.008,1
0.001,-0.002,0.008,1
-0.0015,-0.0015,0.008,1
-0.001,-0.0015,0.008,1
-0.0005,-0.0015,0.008,0
0.0,-0.0015,0.008,0
0.0005,-0.0015,0.008,0
0.001,-0.0015,0.008,1
0.0015,-0.0015,0.008,1
-0.002,-0.001,0.008,1
-0.0015,-0.001,0.008,1
-0.001,-0.001,0.008,0
-0.0005,-0.001,0.008,0
0.0,-0.001,0.008,0
0.0005,-0.001,0.008,0
0.001,-0.001,0.008,0
0.0015,-0.001,0.008,1
0.002,-0.001,0.008,1
-0.002,-0.0005,0.008,1
-0.0015,-0.0005,0.008,0
-0.001,-0.0005,0.008,0
-0.0005,-0.0005,0.008,0
0.0,-0.0005,0.008,0
0.0005,-0.0005,0.008,0
0.001,-0.0005,0.008,0
0.0015,-0.0005,0.008,0
0.002,-0.0005,0.008,1
-0.002,0.0,0.008,1
-0.0015,0.0,0.008,0
-0.001,0.0,0.008,0
-0.0005,0.0,0.008,0
0.0,0.0,0.008,0
0.0005,0.0,0.008,0
0.001,0.0,0.008,0
0.0015,0.0,0.008,0
0.002,0.0,0.008,1
-0.002,0.0005,0.008,1
-0.0015,0.0005,0.008,0
-0.001,0.0005,0.008,0
-0.0005,0.0005,0.008,0
0.0,0.0005,0.008,0
0.0005,0.0005,0.008,0
0.001,0.0005,0.008,0
0.0015,0.0005,0.008,0
0.002,0.0005,0.008,1
-0.002,0.001,0.008,1
-0.0015,0.001,0.008,1
-0.001,0.001,0.008,0
-0.0005,0.001,0.008,0
0.0,0.001,0.008,0
0.0005,0.001,0.008,0
0.001,0.001,0.008,0
0.0015,0.001,0.008,1
0.002,0.001,0.008,1
-0.0015,0.0015,0.008,1
-0.001,0.0015,0.008,1
-0.0005,0.0015,0.008,0
0.0,0.0015,0.008,0
0.0005,0.0015,0.008,0
0.001,0.0015,0.008,1
0.0015,0.0015,0.008,1
-0.001,0.002,0.008,1
-0.0005,0.002,0.008,1
0.0,0.002,0.008,1
0.0005,0.002,0.008,1
0.001,0.002,0.008,1
-0.001,-0.002,0.0085,1
-0.0005,-0.002,0.0085,1
0.0,-0.002,0.0085,1
0.0005,-0.002,0.0085,1
0.001,-0.002,0.0085,1
-0.0015,-0.0015,0.0085,1
-0.001,-0.0015,0.0085,1
-0.0005,-0.0015,0.0085,0
0.0,-0.0015,0.0085,0
0.0005,-0.0015,0.0085,0
0.001,-0.0015,0.0085,1
0.0015,-0.0015,0.0085,1
-0.002,-0.001,0.0085,1
-0.0015,-0.001,0.0085,1
-0.001,-0.001,0.0085,0
-0.0005,-0.001,0.0085,0
0.0,-0.001,0.0085,0
0.0005,-0.001,0.0085,0
0.001,-0.001,0.0085,0
0.0015,-0.001,0.0085,1
0.002,-0.001,0.0085,1
-0.002,-0.0005,0.0085,1
-0.0015,-0.0005,0.0085,0
-0.001,-0.0005,0.0085,0
-0.0005,-0.0005,0.0085,0
0.0,-0.0005,0.0085,0
0.0005,-0.0005,0.0085,0
0.001,-0.0005,0.0085,0
0.0015,-0.0005,0.0085,0
0.002,-0.0005,0.0085,1
-0.002,0.0,0.0085,1
-0.0015,0.0,0.0085,0
-0.001,0.0,0.0085,0
-0.0005,0.0,0.0085,0
0.0,0.0,0.0085,0
0.0005,0.0,0.0085,0
0.001,0.0,0.0085,0
0.0015,0.0,0.0085,0
0.002,0.0,0.0085,1
-0.002,0.0005,0.0085,1
-0.0015,0.0005,0.0085,0
-0.001,0.0005,0.0085,0
-0.0005,0.0005,0.0085,0
0.0,0.0005,0.0085,0
0.0005,0.0005,0.0085,0
0.001,0.0005,0.0085,0
0.0015,0.0005,0.0085,0
0.002,0.0005,0.0085,1
-0.002,0.001,0.0085,1
-0.0015,0.001,0.0085,1
-0.001,0.001,0.0085,0
-0.0005,0.001,0.0085,0
0.0,0.001,0.0085,0
0.0005,0.001,0.0085,0
0.001,0.001,0.0085,0
0.0015,0.001,0.0085,1
0.002,0.001,0.0085,1
-0.0015,0.0015,0.0085,1
-0.001,0.0015,0.0085,1
-0.0005,0.0015,0.0085,0
0.0,0.0015,0.0085,0
0.0005,0.0015,0.0085,0
0.001,0.0015,0.0085,1
0.0015,0.0015,0.0085,1
-0.001,0.002,0.0085,1
-0.0005,0.002,0.0085,1
0.0,0.002,0.0085,1
0.0005,0.002,0.0085,1
0.001,0.002,0.0085,1
-0.001,-0.002,0.009,1
-0.0005,-0.002,0.009,1
0.0,-0.002,0.009,1
0.0005,-0.002,0.009,1
0.001,-0.002,0.009,1
-0.0015,-0.0015,0.009,1
-0.001,-0.0015,0.009,1
-0.0005,-0.0015,0.009,0
0.0,-0.0015,0.009,0
0.0005,-0.0015,0.009,0
0.001,-0.0015,0.009,1
0.0015,-0.0015,0.009,1
-0.002,-0.001,0.009,1
-0.0015,-0.001,0.009,1
-0.001,-0.001,0.009,0
-0.0005,-0.001,0.009,0
0.0,-0.001,0.009,0
0.0005,-0.001,0.009,0
0.001,-0.001,0.009,0
0.0015,-0.001,0.009,1
0.002,-0.001,0.009,1
-0.002,-0.0005,0.009,1
-0.0015,-0.0005,0.009,0
-0.001,-0.0005,0.009,0
-0.0005,-0.0005,0.009,0
0.0,-0.0005,0.009,0
0.0005,-0.0005,0.009,0
0.001,-0.0005,0.009,0
0.0015,-0.0005,0.009,0
0.002,-0.0005,0.009,1
-0.002,0.0,0.009,1
-0.0015,0.0,0.009,0
-0.001,0.0,0.009,0
-0.0005,0.0,0.009,0
0.0,0.0,0.009,0
0.0005,0.0,0.009,0
0.001,0.0,0.009,0
0.0015,0.0,0.009,0
0.002,0.0,0.009,1
-0.002,0.0005,0.009,1
-0.0015,0.0005,0.009,0
-0.001,0.0005,0.009,0
-0.0005,0.0005,0.009,0
0.0,0.0005,0.009,0
0.0005,0.0005,0.009,0
0.001,0.0005,0.009,0
0.0015,0.0005,0.009,0
0.002,0.0005,0.009,1
-0.002,0.001,0.009,1
-0.0015,0.001,0.009,1
-0.001,0.001,0.009,0
-0.0005,0.001,0.009,0
0.0,0.001,0.009,0
0.0005,0.001,0.009,0
0.001,0.001,0.009,0
0.0015,0.001,0.009,1
0.002,0.001,0.009,1
-0.0015,0.0015,0.009,1
-0.001,0.0015,0.009,1
-0.0005,0.0015,0.009,0
0.0,0.0015,0.009,0
0.0005,0.0015,0.009,0
0.001,0.0015,0.009,1
0.0015,0.0015,0.009,1
-0.001,0.002,0.009,1
-0.0005,0.002,0.009,1
0.0,0.002,0.009,1
0.0005,0.002,0.009,1
0.001,0.002,0.009,1
-0.001,-0.002,0.0095,1
-0.0005,-0.002,0.0095,1
0.0,-0.002,0.0095,1
0.0005,-0.002,0.0095,1
0.001,-0.002,0.0095,1
-0.0015,-0.0015,0.0095,1
-0.001,-0.0015,0.0095,1
-0.0005,-0.0015,0.0095,0
0.0,-0.0015,0.0095,0
0.0005,-0.0015,0.0095,0
0.001,-0.0015,0.0095,1
0.0015,-0.0015,0.0095,1
-0.002,-0.001,0.0095,1
-0.0015,-0.001,0.0095,1
-0.001,-0.001,0.0095,0
-0.0005,-0.001,0.0095,0
0.0,-0.001,0.0095,0
0.0005,-0.001,0.0095,0
0.001,-0.001,0.0095,0
0.0015,-0.001,0.0095,1
0.002,-0.001,0.0095,1
-0.002,-0.0005,0.0095,1
-0.0015,-0.0005,0.0095,0
-0.001,-0.0005,0.0095,0
-0.0005,-0.0005,0.0095,0
0.0,-0.0005,0.0095,0
0.0005,-0.0005,0.0095,0
0.001,-0.0005,0.0095,0
0.0015,-0.0005,0.0095,0
0.002,-0.0005,0.0095,1
-0.002,0.0,0.0095,1
-0.0015,0.0,0.0095,0
-0.001,0.0,0.0095,0
-0.0005,0.0,0.0095,0
0.0,0.0,0.0095,0
0.0005,0.0,0.0095,0
0.001,0.0,0.0095,0
0.0015,0.0,0.0095,0
0.002,0.0,0.0095,1
-0.002,0.0005,0.0095,1
-0.0015,0.0005,0.0095,0
-0.001,0.0005,0.0095,0
-0.0005,0.0005,0.0095,0
0.0,0.0005,0.0095,0
0.0005,0.0005,0.0095,0
0.001,0.0005,0.0095,0
0.0015,0.0005,0.0095,0
0.002,0.0005,0.0095,1
-0.002,0.001,0.0095,1
-0.0015,0.001,0.0095,1
-0.001,0.001,0.0095,0
-0.0005,0.001,0.0095,0
0.0,0.001,0.0095,0
0.0005,0.001,0.0095,0
0.001,0.001,0.0095,0
0.0015,0.001,0.0095,1
0.002,0.001,0.0095,1
-0.0015,0.0015,0.0095,1
-0.001,0.0015,0.0095,1
-0.0005,0.0015,0.0095,0
0.0,0.0015,0.0095,0
0.0005,0.0015,0.0095,0
0.001,0.0015,0.0095,1
0.0015,0.0015,0.0095,1
-0.001,0.002,0.0095,1
-0.0005,0.002,0.0095,1
0.0,0.002,0.0095,1
0.0005,0.002,0.0095,1
0.001,0.002,0.0095,1
-0.001,-0.002,0.01,1
-0.0005,-0.002,0.01,1
0.0,-0.002,0.01,1
0.0005,-0.002,0.01,1
0.001,-0.002,0.01,1
-0.0015,-0.0015,0.01,1
-0.001,-0.0015,0.01,1
-0.0005,-0.0015,0.01,0
0.0,-0.0015,0.01,0
0.0005,-0.0015,0.01,0
0.001,-0.0015,0.01,1
0.0015,-0.0015,0.01,1
-0.002,-0.001,0.01,1
-0.0015,-0.001,0.01,1
-0.001,-0.001,0.01,0
-0.0005,-0.001,0.01,0
0.0,-0.001,0.01,0
0.0005,-0.001,0.01,0
0.001,-0.001,0.01,0
0.0015,-0.001,0.01,1
0.002,-0.001,0.01,1
-0.002,-0.0005,0.01,1
-0.0015,-0.0005,0.01,0
-0.001,-0.0005,0.01,0
-0.0005,-0.0005,0.01,0
0.0,-0.0005,0.01,0
0.0005,-0.0005,0.01,0
0.001,-0.0005,0.01,0
0.0015,-0.0005,0.01,0
0.002,-0.0005,0.01,1
-0.002,0.0,0.01,1
-0.0015,0.0,0.01,0
-0.001,0.0,0.01,0
-0.0005,0.0,0.01,0
0.0,0.0,0.01,0
0.0005,0.0,0.01,0
0.001,0.0,0.01,0
0.0015,0.0,0.01,0
0.002,0.0,0.01,1
-0.002,0.0005,0.01,1
-0.0015,0.0005,0.01,0
-0.001,0.0005,0.01,0
-0.0005,0.0005,0.01,0
0.0,0.0005,0.01,0
0.0005,0.0005,0.01,0
0.001,0.0005,0.01,0
0.0015,0.0005,0.01,0
0.002,0.0005,0.01,1
-0.002,0.001,0.01,1
-0.0015,0.001,0.01,1
-0.001,0.001,0.01,0
-0.0005,0.001,0.01,0
0.0,0.001,0.01,0
0.0005,0.001,0.01,0
0.001,0.001,0.01,0
0.0015,0.001,0.01,1
0.002,0.001,0.01,1
-0.0015,0.0015,0.01,1
-0.001,0.0015,0.01,1
-0.0005,0.0015,0.01,0
0.0,0.0015,0.01,0
0.0005,0.0015,0.01,0
0.001,0.0015,0.01,1
0.0015,0.0015,0.01,1
-0.001,0.002,0.01,1
-0.0005,0.002,0.01,1
0.0,0.002,0.01,1
0.0005,0.002,0.01,1
0.001,0.002,0.01,1
-0.001,-0.002,0.0105,1
-0.0005,-0.002,0.0105,1
0.0,-0.002,0.0105,1
0.0005,-0.002,0.0105,1
0.001,-0.002,0.0105,1
-0.0015,-0.0015,0.0105,1
-0.001,-0.0015,0.0105,1
-0.0005,-0.0015,0.0105,0
0.0,-0.0015,0.0105,0
0.0005,-0.0015,0.0105,0
0.001,-0.0015,0.0105,1
0.0015,-0.0015,0.0105,1
-0.002,-0.001,0.0105,1
-0.0015,-0.001,0.0105,1
-0.001,-0.001,0.0105,0
-0.0005,-0.001,0.0105,0
0.0,-0.001,0.0105,0
0.0005,-0.001,0.0105,0
0.001,-0.001,0.0105,0
0.0015,-0.001,0.0105,1
0.002,-0.001,0.0105,1
-0.002,-0.0005,0.0105,1
-0.0015,-0.0005,0.0105,0
-0.001,-0.0005,0.0105,0
-0.0005,-0.0005,0.0105,0
0.0,-0.0005,0.0105,0
0.0005,-0.0005,0.0105,0
0.001,-0.0005,0.0105,0
0.0015,-0.0005,0.0105,0
0.002,-0.0005,0.0105,1
-0.002,0.0,0.0105,1
-0.0015,0.0,0.0105,0
-0.001,0.0,0.0105,0
-0.0005,0.0,0.0105,0
0.0,0.0,0.0105,0
0.0005,0.0,0.0105,0
0.001,0.0,0.0105,0
0.0015,0.0,0.0105,0
0.002,0.0,0.0105,1
-0.002,0.0005,0.0105,1
-0.0015,0.0005,0.0105,0
-0.001,0.0005,0.0105,0
-0.0005,0.0005,0.0105,0
0.0,0.0005,0.0105,0
0.0005,0.0005,0.0105,0
0.001,0.0005,0.0105,0
0.0015,0.0005,0.0105,0
0.002,0.0005,0.0105,1
-0.002,0.001,0.0105,1
-0.0015,0.001,0.0105,1
-0.001,0.001,0.0105,0
-0.0005,0.001,0.0105,0
0.0,0.001,0.0105,0
0.0005,0.001,0.0105,0
0.001,0.001,0.0105,0
0.0015,0.001,0.0105,1
0.002,0.001,0.0105,1
-0.0015,0.0015,0.0105,1
-0.001,0.0015,0.0105,1
-0.0005,0.0015,0.0105,0
0.0,0.0015,0.0105,0
0.0005,0.0015,0.0105,0
0.001,0.0015,0.0105,1
0.0015,0.0015,0.0105,1
-0.001,0.002,0.0105,1
-0.0005,0.002,0.0105,1
0.0,0.002,0.0105,1
0.0005,0.002,0.0105,1
0.001,0.002,0.0105,1
-0.001,-0.002,0.011,1
-0.0005,-0.002,0.011,1
0.0,-0.002,0.011,1
0.0005,-0.002,0.011,1
0.001,-0.002,0.011,1
-0.0015,-0.0015,0.011,1
-0.001,-0.0015,0.011,1
-0.0005,-0.0015,0.011,0
0.0,-0.0015,0.011,0
0.0005,-0.0015,0.011,0
0.001,-0.0015,0.011,1
0.0015,-0.0015,0.011,1
-0.002,-0.001,0.011,1
-0.0015,-0.001,0.011,1
-0.001,-0.001,0.011,0
-0.0005,-0.001,0.011,0
0.0,-0.001,0.011,0
0.0005,-0.001,0.011,0
0.001,-0.001,0.011,0
0.0015,-0.001,0.011,1
0.002,-0.001,0.011,1
-0.002,-0.0005,0.011,1
-0.0015,-0.0005,0.011,0
-0.001,-0.0005,0.011,0
-0.0005,-0.0005,0.011,0
0.0,-0.0005,0.011,0
0.0005,-0.0005,0.011,0
0.001,-0.0005,0.011,0
0.0015,-0.0005,0.011,0
0.002,-0.0005,0.011,1
-0.002,0.0,0.011,1
-0.0015,0.0,0.011,0
-0.001,0.0,0.011,0
-0.0005,0.0,0.011,0
0.0,0.0,0.011,0
0.0005,0.0,0.011,0
0.001,0.0,0.011,0
0.0015,0.0,0.011,0
0.002,0.0,0.011,1
-0.002,0.0005,0.011,1
-0.0015,0.0005,0.011,0
-0.001,0.0005,0.011,0
-0.0005,0.0005,0.011,0
0.0,0.0005,0.011,0
0.0005,0.0005,0.011,0
0.001,0.0005,0.011,0
0.0015,0.0005,0.011,0
0.002,0.0005,0.011,1
-0.002,0.001,0.011,1
-0.0015,0.001,0.011,1
-0.001,0.001,0.011,0
-0.0005,0.001,0.011,0
0.0,0.001,0.011,0
0.0005,0.001,0.011,0
0.001,0.001,0.011,0
0.0015,0.001,0.011,1
0.002,0.001,0.011,1
-0.0015,0.0015,0.011,1
-0.001,0.0015,0.011,1
-0.0005,0.0015,0.011,0
0.0,0.0015,0.011,0
0.0005,0.0015,0.011,0
0.001,0.0015,0.011,1
0.0015,0.0015,0.011,1
-0.001,0.002,0.011,1
-0.0005,0.002,0.011,1
0.0,0.002,0.011,1
0.0005,0.002,0.011,1
0.001,0.002,0.011,1
-0.001,-0.002,0.0115,1
-0.0005,-0.002,0.0115,1
0.0,-0.002,0.0115,1
0.0005,-0.002,0.0115,1
0.001,-0.002,0.0115,1
-0.0015,-0.0015,0.0115,1
-0.001,-0.0015,0.0115,1
-0.0005,-0.0015,0.0115,0
0.0,-0.0015,0.0115,0
0.0005,-0.0015,0.0115,0
0.001,-0.0015,0.0115,1
0.0015,-0.0015,0.0115,1
-0.002,-0.001,0.0115,1
-0.0015,-0.001,0.0115,1
-0.001,-0.001,0.0115,0
-0.0005,-0.001,0.0115,0
0.0,-0.001,0.0115,0
0.0005,-0.001,0.0115,0
0.001,-0.001,0.0115,0
0.0015,-0.001,0.0115,1
0.002,-0.001,0.0115,1
-0.002,-0.0005,0.0115,1
-0.0015,-0.0005,0.0115,0
-0.001,-0.0005,0.0115,0
-0.0005,-0.0005,0.0115,0
0.0,-0.0005,0.0115,0
0.0005,-0.0005,0.0115,0
0.001,-0.0005,0.0115,0
0.0015,-0.0005,0.0115,0
0.002,-0.0005,0.0115,1
-0.002,0.0,0.0115,1
-0.0015,0.0,0.0115,0
-0.001,0.0,0.0115,0
-0.0005,0.0,0.0115,0
0.0,0.0,0.0115,0
0.0005,0.0,0.0115,0
0.001,0.0,0.0115,0
0.0015,0.0,0.0115,0
0.002,0.0,0.0115,1
-0.002,0.0005,0.0115,1
-0.0015,0.0005,0.0115,0
-0.001,0.0005,0.0115,0
-0.0005,0.0005,0.0115,0
0.0,0.0005,0.0115,0
0.0005,0.0005,0.0115,0
0.001,0.0005,0.0115,0
0.0015,0.0005,0.0115,0
0.002,0.0005,0.0115,1
-0.002,0.001,0.0115,1
-0.0015,0.001,0.0115,1
-0.001,0.001,0.0115,0
-0.0005,0.001,0.0115,0
0.0,0.001,0.0115,0
0.0005,0.001,0.0115,0
0.001,0.001,0.0115,0
0.0015,0.001,0.0115,1
0.002,0.001,0.0115,1
-0.0015,0.0015,0.0115,1
-0.001,0.0015,0.0115,1
-0.0005,0.0015,0.0115,0
0.0,0.0015,0.0115,0
0.0005,0.0015,0.0115,0
0.001,0.0015,0.0115,1
0.0015,0.0015,0.0115,1
-0.001,0.002,0.0115,1
-0.0005,0.002,0.0115,1
0.0,0.002,0.0115,1
0.0005,0.002,0.0115,1
0.001,0.002,0.0115,1
-0.001,-0.002,0.012,1
-0.0005,-0.002,0.012,1
0.0,-0.002,0.012,1
0.0005,-0.002,0.012,1
0.001,-0.002,0.012,1
-0.0015,-0.0015,0.012,1
-0.001,-0.0015,0.012,1
-0.0005,-0.0015,0.012,0
0.0,-0.0015,0.012,0
0.0005,-0.0015,0.012,0
0.001,-0.0015,0.012,1
0.0015,-0.0015,0.012,1
-0.002,-0.001,0.012,1
-0.0015,-0.001,0.012,1
-0.001,-0.001,0.012,0
-0.0005,-0.001,0.012,0
0.0,-0.001,0.012,0
0.0005,-0.001,0.012,0
0.001,-0.001,0.012,0
0.0015,-0.001,0.012,1
0.002,-0.001,0.012,1
-0.002,-0.0005,0.012,1
-0.0015,-0.0005,0.012,0
-0.001,-0.0005,0.012,0
-0.0005,-0.0005,0.012,0
0.0,-0.0005,0.012,0
0.0005,-0.0005,0.012,0
0.001,-0.0005,0.012,0
0.0015,-0.0005,0.012,0
0.002,-0.0005,0.012,1
-0.002,0.0,0.012,1
-0.0015,0.0,0.012,0
-0.001,0.0,0.012,0
-0.0005,0.0,0.012,0
0.0,0.0,0.012,0
0.0005,0.0,0.012,0
0.001,0.0,0.012,0
0.0015,0.0,0.012,0
0.002,0.0,0.012,1
-0.002,0.0005,0.012,1
-0.0015,0.0005,0.012,0
-0.001,0.0005,0.012,0
-0.0005,0.0005,0.012,0
0.0,0.0005,0.012,0
0.0005,0.0005,0.012,0
0.001,0.0005,0.012,0
0.0015,0.0005,0.012,0
0.002,0.0005,0.012,1
-0.002,0.001,0.012,1
-0.0015,0.001,0.012,1
-0.001,0.001,0.012,0
-0.0005,0.001,0.012,0
0.0,0.001,0.012,0
0.0005,0.001,0.012,0
0.001,0.001,0.012,0
0.0015,0.001,0.012,1
0.002,0.001,0.012,1
-0.0015,0.0015,0.012,1
-0.001,0.0015,0.012,1
-0.0005,0.0015,0.012,0
0.0,0.0015,0.012,0
