X,Y,Z,Velocity
-0.002,0,0.0275,0
-0.0015,0,0.0275,0.21187
-0.001,0,0.0275,0.206248
-0.0005,0,0.0275,0.206537
0,0,0.0275,0.211976
0.0005,0,0.0275,0.214684
0.001,0,0.0275,0.216083
0.0015,0,0.0275,0.221343
0.002,0,0.0275,0
-0.002,0.0005,0.0275,0
-0.0015,0.0005,0.0275,0.209487
-0.001,0.0005,0.0275,0.205678
-0.0005,0.0005,0.0275,0.20251
0,0.0005,0.0275,0.204588
0.0005,0.0005,0.0275,0.206965
0.001,0.0005,0.0275,0.21288
0.0015,0.0005,0.0275,0.22232
0.002,0.0005,0.0275,0
-0.002,0.001,0.0275,0
-0.0015,0.001,0.0275,0
-0.001,0.001,0.0275,0.197536
-0.0005,0.001,0.0275,0.199265
0,0.001,0.0275,0.203841
0.0005,0.001,0.0275,0.207703
0.001,0.001,0.0275,0.217261
0.0015,0.001,0.0275,0
0.002,0.001,0.0275,0
-0.0015,0.0015,0.0275,0
-0.001,0.0015,0.0275,0
-0.0005,0.0015,0.0275,0.206072
0,0.0015,0.0275,0.208596
0.0005,0.0015,0.0275,0.206243
0.001,0.0015,0.0275,0
0.0015,0.0015,0.0275,0
-0.001,0.002,0.0275,0
-0.0005,0.002,0.0275,0
0,0.002,0.0275,0
0.0005,0.002,0.0275,0
0.001,0.002,0.0275,0
-0.001,-0.002,0.028,0
-0.0005,-0.002,0.028,0
0,-0.002,0.028,0
0.0005,-0.002,0.028,0
0.001,-0.002,0.028,0
-0.0015,-0.0015,0.028,0
-0.001,-0.0015,0.028,0
-0.0005,-0.0015,0.028,0.217454
0,-0.0015,0.028,0.213693
0.0005,-0.0015,0.028,0.229158
0.001,-0.0015,0.028,0
0.0015,-0.0015,0.028,0
-0.002,-0.001,0.028,0
-0.0015,-0.001,0.028,0
-0.001,-0.001,0.028,0.213515
-0.0005,-0.001,0.028,0.216993
0,-0.001,0.028,0.216691
0.0005,-0.001,0.028,0.219548
0.001,-0.001,0.028,0.222385
0.0015,-0.001,0.028,0
0.002,-0.001,0.028,0
-0.002,-0.0005,0.028,0
-0.0015,-0.0005,0.028,0.209988
-0.001,-0.0005,0.028,0.208495
-0.0005,-0.0005,0.028,0.2119
0,-0.0005,0.028,0.216956
0.0005,-0.0005,0.028,0.219863
0.001,-0.0005,0.028,0.216887
0.0015,-0.0005,0.028,0.216193
0.002,-0.0005,0.028,0
-0.002,0,0.028,0
-0.0015,0,0.028,0.218991
-0.001,0,0.028,0.209133
-0.0005,0,0.028,0.210515
0,0,0.028,0.217274
0.0005,0,0.028,0.223154
0.001,0,0.028,0.218041
0.0015,0,0.028,0.219014
0.002,0,0.028,0
-0.002,0.0005,0.028,0
-0.0015,0.0005,0.028,0.224239
-0.001,0.0005,0.028,0.217605
-0.0005,0.0005,0.028,0.218828
0,0.0005,0.028,0.222938
0.0005,0.0005,0.028,0.231158
0.001,0.0005,0.028,0.228686
0.0015,0.0005,0.028,0.232511
0.002,0.0005,0.028,0
-0.002,0.001,0.028,0
-0.0015,0.001,0.028,0
-0.001,0.001,0.028,0.214511
-0.0005,0.001,0.028,0.217314
0,0.001,0.028,0.223406
0.0005,0.001,0.028,0.235848
0.001,0.001,0.028,0.234406
0.0015,0.001,0.028,0
0.002,0.001,0.028,0
-0.0015,0.0015,0.028,0
-0.001,0.0015,0.028,0
-0.0005,0.0015,0.028,0.218654
0,0.0015,0.028,0.225239
0.0005,0.0015,0.028,0.229022
0.001,0.0015,0.028,0
0.0015,0.0015,0.028,0
-0.001,0.002,0.028,0
-0.0005,0.002,0.028,0
0,0.002,0.028,0
0.0005,0.002,0.028,0
0.001,0.002,0.028,0
-0.001,-0.002,0.0285,0
-0.0005,-0.002,0.0285,0
0,-0.002,0.0285,0
0.0005,-0.002,0.0285,0
0.001,-0.002,0.0285,0
-0.0015,-0.0015,0.0285,0
-0.001,-0.0015,0.0285,0
-0.0005,-0.0015,0.0285,0.216971
0,-0.0015,0.0285,0.211726
0.0005,-0.0015,0.0285,0.214407
0.001,-0.0015,0.0285,0
0.0015,-0.0015,0.0285,0
-0.002,-0.001,0.0285,0
-0.0015,-0.001,0.0285,0
-0.001,-0.001,0.0285,0.210704
-0.0005,-0.001,0.0285,0.214676
0,-0.001,0.0285,0.212405
0.0005,-0.001,0.0285,0.207678
0.001,-0.001,0.0285,0.209357
0.0015,-0.001,0.0285,0
0.002,-0.001,0.0285,0
-0.002,-0.0005,0.0285,0
-0.0015,-0.0005,0.0285,0.202201
-0.001,-0.0005,0.0285,0.204654
-0.0005,-0.0005,0.0285,0.206518
0,-0.0005,0.0285,0.209144
0.0005,-0.0005,0.0285,0.206185
0.001,-0.0005,0.0285,0.199633
0.0015,-0.0005,0.0285,0.193735
0.002,-0.0005,0.0285,0
-0.002,0,0.0285,0
-0.0015,0,0.0285,0.200607
-0.001,0,0.0285,0.199187
-0.0005,0,0.0285,0.200753
0,0,0.0285,0.207457
0.0005,0,0.0285,0.209656
0.001,0,0.0285,0.201244
0.0015,0,0.0285,0.194355
0.002,0,0.0285,0
-0.002,0.0005,0.0285,0
-0.0015,0.0005,0.0285,0.19899
-0.001,0.0005,0.0285,0.19825
-0.0005,0.0005,0.0285,0.204056
0,0.0005,0.0285,0.213539
0.0005,0.0005,0.0285,0.215566
0.001,0.0005,0.0285,0.208777
0.0015,0.0005,0.0285,0.205955
0.002,0.0005,0.0285,0
-0.002,0.001,0.0285,0
-0.0015,0.001,0.0285,0
-0.001,0.001,0.0285,0.202928
-0.0005,0.001,0.0285,0.211468
0,0.001,0.0285,0.218008
0.0005,0.001,0.0285,0.216219
0.001,0.001,0.0285,0.209585
0.0015,0.001,0.0285,0
0.002,0.001,0.0285,0
-0.0015,0.0015,0.0285,0
-0.001,0.0015,0.0285,0
-0.0005,0.0015,0.0285,0.211951
0,0.0015,0.0285,0.217681
0.0005,0.0015,0.0285,0.213013
0.001,0.0015,0.0285,0
0.0015,0.0015,0.0285,0
-0.001,0.002,0.0285,0
-0.0005,0.002,0.0285,0
0,0.002,0.0285,0
0.0005,0.002,0.0285,0
0.001,0.002,0.0285,0
-0.001,-0.002,0.029,0
-0.0005,-0.002,0.029,0
0,-0.002,0.029,0
0.0005,-0.002,0.029,0
0.001,-0.002,0.029,0
-0.0015,-0.0015,0.029,0
-0.001,-0.0015,0.029,0
-0.0005,-0.0015,0.029,0.196652
0,-0.0015,0.029,0.202838
0.0005,-0.0015,0.029,0.196413
0.001,-0.0015,0.029,0
0.0015,-0.0015,0.029,0
-0.002,-0.001,0.029,0
-0.0015,-0.001,0.029,0
-0.001,-0.001,0.029,0.187369
-0.0005,-0.001,0.029,0.199945
0,-0.001,0.029,0.206196
0.0005,-0.001,0.029,0.205032
0.001,-0.001,0.029,0.203568
0.0015,-0.001,0.029,0
0.002,-0.001,0.029,0
-0.002,-0.0005,0.029,0
-0.0015,-0.0005,0.029,0.188799
-0.001,-0.0005,0.029,0.194787
-0.0005,-0.0005,0.029,0.201703
0,-0.0005,0.029,0.207312
0.0005,-0.0005,0.029,0.208675
0.001,-0.0005,0.029,0.204406
0.0015,-0.0005,0.029,0.1933
0.002,-0.0005,0.029,0
-0.002,0,0.029,0
-0.0015,0,0.029,0.18747
-0.001,0,0.029,0.194782
-0.0005,0,0.029,0.200025
0,0,0.029,0.203783
0.0005,0,0.029,0.205528
0.001,0,0.029,0.201129
0.0015,0,0.029,0.186217
0.002,0,0.029,0
-0.002,0.0005,0.029,0
-0.0015,0.0005,0.029,0.18437
-0.001,0.0005,0.029,0.195129
-0.0005,0.0005,0.029,0.202022
0,0.0005,0.029,0.204188
0.0005,0.0005,0.029,0.202589
0.001,0.0005,0.029,0.199151
0.0015,0.0005,0.029,0.189221
0.002,0.0005,0.029,0
-0.002,0.001,0.029,0
-0.0015,0.001,0.029,0
-0.001,0.001,0.029,0.19124
-0.0005,0.001,0.029,0.198484
0,0.001,0.029,0.202023
0.0005,0.001,0.029,0.198857
0.001,0.001,0.029,0.19364
0.0015,0.001,0.029,0
0.002,0.001,0.029,0
-0.0015,0.0015,0.029,0
-0.001,0.0015,0.029,0
-0.0005,0.0015,0.029,0.192635
0,0.0015,0.029,0.197733
0.0005,0.0015,0.029,0.197427
0.001,0.0015,0.029,0
0.0015,0.0015,0.029,0
-0.001,0.002,0.029,0
-0.0005,0.002,0.029,0
0,0.002,0.029,0
0.0005,0.002,0.029,0
0.001,0.002,0.029,0
-0.001,-0.002,0.0295,0
-0.0005,-0.002,0.0295,0
0,-0.002,0.0295,0
0.0005,-0.002,0.0295,0
0.001,-0.002,0.0295,0
-0.0015,-0.0015,0.0295,0
-0.001,-0.0015,0.0295,0
-0.0005,-0.0015,0.0295,0.178329
0,-0.0015,0.0295,0.185956
0.0005,-0.0015,0.0295,0.186913
0.001,-0.0015,0.0295,0
0.0015,-0.0015,0.0295,0
-0.002,-0.001,0.0295,0
-0.0015,-0.001,0.0295,0
-0.001,-0.001,0.0295,0.18393
-0.0005,-0.001,0.0295,0.188703
0,-0.001,0.0295,0.194798
0.0005,-0.001,0.0295,0.196349
0.001,-0.001,0.0295,0.191727
0.0015,-0.001,0.0295,0
0.002,-0.001,0.0295,0
-0.002,-0.0005,0.0295,0
-0.0015,-0.0005,0.0295,0.198169
-0.001,-0.0005,0.0295,0.198767
-0.0005,-0.0005,0.0295,0.204016
0,-0.0005,0.0295,0.199249
0.0005,-0.0005,0.0295,0.195942
0.001,-0.0005,0.0295,0.19386
0.0015,-0.0005,0.0295,0.196636
0.002,-0.0005,0.0295,0
-0.002,0,0.0295,0
-0.0015,0,0.0295,0.203584
-0.001,0,0.0295,0.206399
-0.0005,0,0.0295,0.209813
0,0,0.0295,0.200128
0.0005,0,0.0295,0.192433
0.001,0,0.0295,0.192866
0.0015,0,0.0295,0.190083
0.002,0,0.0295,0
-0.002,0.0005,0.0295,0
-0.0015,0.0005,0.0295,0.202711
-0.001,0.0005,0.0295,0.204615
-0.0005,0.0005,0.0295,0.207657
0,0.0005,0.0295,0.201555
0.0005,0.0005,0.0295,0.195862
0.001,0.0005,0.0295,0.19417
0.0015,0.0005,0.0295,0.18595
0.002,0.0005,0.0295,0
-0.002,0.001,0.0295,0
-0.0015,0.001,0.0295,0
-0.001,0.001,0.0295,0.195223
-0.0005,0.001,0.0295,0.198011
0,0.001,0.0295,0.199644
0.0005,0.001,0.0295,0.201675
0.001,0.001,0.0295,0.196281
0.0015,0.001,0.0295,0
0.002,0.001,0.0295,0
-0.0015,0.0015,0.0295,0
-0.001,0.0015,0.0295,0
-0.0005,0.0015,0.0295,0.188087
0,0.0015,0.0295,0.194505
0.0005,0.0015,0.0295,0.201688
0.001,0.0015,0.0295,0
0.0015,0.0015,0.0295,0
-0.001,0.002,0.0295,0
-0.0005,0.002,0.0295,0
0,0.002,0.0295,0
0.0005,0.002,0.0295,0
0.001,0.002,0.0295,0
-0.001,-0.002,0.03,0
-0.0005,-0.002,0.03,0
0,-0.002,0.03,0
0.0005,-0.002,0.03,0
0.001,-0.002,0.03,0
-0.0015,-0.0015,0.03,0
-0.001,-0.0015,0.03,0
-0.0005,-0.0015,0.03,0.17943
0,-0.0015,0.03,0.179532
0.0005,-0.0015,0.03,0.181667
0.001,-0.0015,0.03,0
0.0015,-0.0015,0.03,0
-0.002,-0.001,0.03,0
-0.0015,-0.001,0.03,0
-0.001,-0.001,0.03,0.188761
-0.0005,-0.001,0.03,0.188639
0,-0.001,0.03,0.185669
0.0005,-0.001,0.03,0.181546
0.001,-0.001,0.03,0.178427
0.0015,-0.001,0.03,0
0.002,-0.001,0.03,0
-0.002,-0.0005,0.03,0
-0.0015,-0.0005,0.03,0.196667
-0.001,-0.0005,0.03,0.194159
-0.0005,-0.0005,0.03,0.196149
0,-0.0005,0.03,0.186964
0.0005,-0.0005,0.03,0.177313
0.001,-0.0005,0.03,0.178198
0.0015,-0.0005,0.03,0.185757
0.002,-0.0005,0.03,0
-0.002,0,0.03,0
-0.0015,0,0.03,0.196993
-0.001,0,0.03,0.194179
-0.0005,0,0.03,0.193564
0,0,0.03,0.183378
0.0005,0,0.03,0.17497
0.001,0,0.03,0.179077
0.0015,0,0.03,0.1841
0.002,0,0.03,0
-0.002,0.0005,0.03,0
-0.0015,0.0005,0.03,0.195396
-0.001,0.0005,0.03,0.190573
-0.0005,0.0005,0.03,0.188525
0,0.0005,0.03,0.17893
0.0005,0.0005,0.03,0.176021
0.001,0.0005,0.03,0.17586
0.0015,0.0005,0.03,0.173874
0.002,0.0005,0.03,0
-0.002,0.001,0.03,0
-0.0015,0.001,0.03,0
-0.001,0.001,0.03,0.185842
-0.0005,0.001,0.03,0.187763
0,0.001,0.03,0.180822
0.0005,0.001,0.03,0.179516
0.001,0.001,0.03,0.178322
0.0015,0.001,0.03,0
0.002,0.001,0.03,0
-0.0015,0.0015,0.03,0
-0.001,0.0015,0.03,0
-0.0005,0.0015,0.03,0.181298
0,0.0015,0.03,0.182134
0.0005,0.0015,0.03,0.18572
0.001,0.0015,0.03,0
0.0015,0.0015,0.03,0
-0.001,0.002,0.03,0
-0.0005,0.002,0.03,0
0,0.002,0.03,0
0.0005,0.002,0.03,0
0.001,0.002,0.03,0
-0.001,-0.002,0.0305,0
-0.0005,-0.002,0.0305,0
0,-0.002,0.0305,0
0.0005,-0.002,0.0305,0
0.001,-0.002,0.0305,0
-0.0015,-0.0015,0.0305,0
-0.001,-0.0015,0.0305,0
-0.0005,-0.0015,0.0305,0.175442
0,-0.0015,0.0305,0.16746
0.0005,-0.0015,0.0305,0.160721
0.001,-0.0015,0.0305,0
0.0015,-0.0015,0.0305,0
-0.002,-0.001,0.0305,0
-0.0015,-0.001,0.0305,0
-0.001,-0.001,0.0305,0.178704
-0.0005,-0.001,0.0305,0.180737
0,-0.001,0.0305,0.172441
0.0005,-0.001,0.0305,0.163831
0.001,-0.001,0.0305,0.164651
0.0015,-0.001,0.0305,0
0.002,-0.001,0.0305,0
-0.002,-0.0005,0.0305,0
-0.0015,-0.0005,0.0305,0.171747
-0.001,-0.0005,0.0305,0.174181
-0.0005,-0.0005,0.0305,0.181417
0,-0.0005,0.0305,0.180193
0.0005,-0.0005,0.0305,0.171994
0.001,-0.0005,0.0305,0.168267
0.0015,-0.0005,0.0305,0.170058
0.002,-0.0005,0.0305,0
-0.002,0,0.0305,0
-0.0015,0,0.0305,0.17088
-0.001,0,0.0305,0.16962
-0.0005,0,0.0305,0.172355
0,0,0.0305,0.173387
0.0005,0,0.0305,0.170261
0.001,0,0.0305,0.173243
0.0015,0,0.0305,0.174576
0.002,0,0.0305,0
-0.002,0.0005,0.0305,0
-0.0015,0.0005,0.0305,0.172369
-0.001,0.0005,0.0305,0.166727
-0.0005,0.0005,0.0305,0.161775
0,0.0005,0.0305,0.160774
0.0005,0.0005,0.0305,0.165156
0.001,0.0005,0.0305,0.17504
0.0015,0.0005,0.0305,0.176544
0.002,0.0005,0.0305,0
-0.002,0.001,0.0305,0
-0.0015,0.001,0.0305,0
-0.001,0.001,0.0305,0.16446
-0.0005,0.001,0.0305,0.160224
0,0.001,0.0305,0.158853
0.0005,0.001,0.0305,0.162567
0.001,0.001,0.0305,0.171764
0.0015,0.001,0.0305,0
0.002,0.001,0.0305,0
-0.0015,0.0015,0.0305,0
-0.001,0.0015,0.0305,0
-0.0005,0.0015,0.0305,0.158084
0,0.0015,0.0305,0.157474
0.0005,0.0015,0.0305,0.162904
0.001,0.0015,0.0305,0
0.0015,0.0015,0.0305,0
-0.001,0.002,0.0305,0
-0.0005,0.002,0.0305,0
0,0.002,0.0305,0
0.0005,0.002,0.0305,0
0.001,0.002,0.0305,0
-0.001,-0.002,0.031,0
-0.0005,-0.002,0.031,0
0,-0.002,0.031,0
0.0005,-0.002,0.031,0
0.001,-0.002,0.031,0
-0.0015,-0.0015,0.031,0
-0.001,-0.0015,0.031,0
-0.0005,-0.0015,0.031,0.174479
0,-0.0015,0.031,0.16965
0.0005,-0.0015,0.031,0.163217
0.001,-0.0015,0.031,0
0.0015,-0.0015,0.031,0
-0.002,-0.001,0.031,0
-0.0015,-0.001,0.031,0
-0.001,-0.001,0.031,0.171634
-0.0005,-0.001,0.031,0.177016
0,-0.001,0.031,0.169413
0.0005,-0.001,0.031,0.161877
0.001,-0.001,0.031,0.162353
0.0015,-0.001,0.031,0
0.002,-0.001,0.031,0
-0.002,-0.0005,0.031,0
-0.0015,-0.0005,0.031,0.162172
-0.001,-0.0005,0.031,0.169997
-0.0005,-0.0005,0.031,0.174065
0,-0.0005,0.031,0.169345
0.0005,-0.0005,0.031,0.166068
0.001,-0.0005,0.031,0.165541
0.0015,-0.0005,0.031,0.166978
0.002,-0.0005,0.031,0
-0.002,0,0.031,0
-0.0015,0,0.031,0.160123
-0.001,0,0.031,0.168598
-0.0005,0,0.031,0.174749
0,0,0.031,0.172802
0.0005,0,0.031,0.168754
0.001,0,0.031,0.169798
0.0015,0,0.031,0.172835
0.002,0,0.031,0
-0.002,0.0005,0.031,0
-0.0015,0.0005,0.031,0.158599
-0.001,0.0005,0.031,0.162281
-0.0005,0.0005,0.031,0.165392
0,0.0005,0.031,0.167149
0.0005,0.0005,0.031,0.169758
0.001,0.0005,0.031,0.177015
0.0015,0.0005,0.031,0.181378
0.002,0.0005,0.031,0
-0.002,0.001,0.031,0
-0.0015,0.001,0.031,0
-0.001,0.001,0.031,0.158106
-0.0005,0.001,0.031,0.156929
0,0.001,0.031,0.162728
0.0005,0.001,0.031,0.170545
0.001,0.001,0.031,0.179193
0.0015,0.001,0.031,0
0.002,0.001,0.031,0
-0.0015,0.0015,0.031,0
-0.001,0.0015,0.031,0
-0.0005,0.0015,0.031,0.158789
0,0.0015,0.031,0.163937
0.0005,0.0015,0.031,0.170207
0.001,0.0015,0.031,0
0.0015,0.0015,0.031,0
-0.001,0.002,0.031,0
-0.0005,0.002,0.031,0
0,0.002,0.031,0
0.0005,0.002,0.031,0
0.001,0.002,0.031,0
-0.001,-0.002,0.0315,0
-0.0005,-0.002,0.0315,0
0,-0.002,0.0315,0
0.0005,-0.002,0.0315,0
0.001,-0.002,0.0315,0
-0.0015,-0.0015,0.0315,0
-0.001,-0.0015,0.0315,0
-0.0005,-0.0015,0.0315,0.171133
0,-0.0015,0.0315,0.175709
0.0005,-0.0015,0.0315,0.169933
0.001,-0.0015,0.0315,0
0.0015,-0.0015,0.0315,0
-0.002,-0.001,0.0315,0
-0.0015,-0.001,0.0315,0
-0.001,-0.001,0.0315,0.165181
-0.0005,-0.001,0.0315,0.170315
0,-0.001,0.0315,0.169601
0.0005,-0.001,0.0315,0.166542
0.001,-0.001,0.0315,0.162405
0.0015,-0.001,0.0315,0
0.002,-0.001,0.0315,0
-0.002,-0.0005,0.0315,0
-0.0015,-0.0005,0.0315,0.158336
-0.001,-0.0005,0.0315,0.164709
-0.0005,-0.0005,0.0315,0.1664
0,-0.0005,0.0315,0.163438
0.0005,-0.0005,0.0315,0.166165
0.001,-0.0005,0.0315,0.169148
0.0015,-0.0005,0.0315,0.170853
0.002,-0.0005,0.0315,0
-0.002,0,0.0315,0
-0.0015,0,0.0315,0.159056
-0.001,0,0.0315,0.166133
-0.0005,0,0.0315,0.170553
0,0,0.0315,0.170896
0.0005,0,0.0315,0.174877
0.001,0,0.0315,0.173505
0.0015,0,0.0315,0.174616
0.002,0,0.0315,0
-0.002,0.0005,0.0315,0
-0.0015,0.0005,0.0315,0.156315
-0.001,0.0005,0.0315,0.164222
-0.0005,0.0005,0.0315,0.172323
0,0.0005,0.0315,0.175754
0.0005,0.0005,0.0315,0.180192
0.001,0.0005,0.0315,0.176347
0.0015,0.0005,0.0315,0.175275
0.002,0.0005,0.0315,0
-0.002,0.001,0.0315,0
-0.0015,0.001,0.0315,0
-0.001,0.001,0.0315,0.166894
-0.0005,0.001,0.0315,0.171493
0,0.001,0.0315,0.176497
0.0005,0.001,0.0315,0.18203
0.001,0.001,0.0315,0.180739
0.0015,0.001,0.0315,0
0.002,0.001,0.0315,0
-0.0015,0.0015,0.0315,0
-0.001,0.0015,0.0315,0
-0.0005,0.0015,0.0315,0.176291
0,0.0015,0.0315,0.185253
0.0005,0.0015,0.0315,0.1891
0.001,0.0015,0.0315,0
0.0015,0.0015,0.0315,0
-0.001,0.002,0.0315,0
-0.0005,0.002,0.0315,0
0,0.002,0.0315,0
0.0005,0.002,0.0315,0
0.001,0.002,0.0315,0
-0.001,-0.002,0.032,0
-0.0005,-0.002,0.032,0
0,-0.002,0.032,0
0.0005,-0.002,0.032,0
0.001,-0.002,0.032,0
-0.0015,-0.0015,0.032,0
-0.001,-0.0015,0.032,0
-0.0005,-0.0015,0.032,0.157669
0,-0.0015,0.032,0.165608
0.0005,-0.0015,0.032,0.169663
0.001,-0.0015,0.032,0
0.0015,-0.0015,0.032,0
-0.002,-0.001,0.032,0
-0.0015,-0.001,0.032,0
-0.001,-0.001,0.032,0.150316
-0.0005,-0.001,0.032,0.154839
0,-0.001,0.032,0.162959
0.0005,-0.001,0.032,0.16662
0.001,-0.001,0.032,0.163766
0.0015,-0.001,0.032,0
0.002,-0.001,0.032,0
-0.002,-0.0005,0.032,0
-0.0015,-0.0005,0.032,0.148997
-0.001,-0.0005,0.032,0.143929
-0.0005,-0.0005,0.032,0.151541
0,-0.0005,0.032,0.161748
0.0005,-0.0005,0.032,0.165803
0.001,-0.0005,0.032,0.16461
0.0015,-0.0005,0.032,0.167561
0.002,-0.0005,0.032,0
-0.002,0,0.032,0
-0.0015,0,0.032,0.161346
-0.001,0,0.032,0.153792
-0.0005,0,0.032,0.159332
0,0,0.032,0.166584
0.0005,0,0.032,0.170631
0.001,0,0.032,0.168318
0.0015,0,0.032,0.167257
0.002,0,0.032,0
-0.002,0.0005,0.032,0
-0.0015,0.0005,0.032,0.169429
-0.001,0.0005,0.032,0.162765
-0.0005,0.0005,0.032,0.168657
0,0.0005,0.032,0.176014
0.0005,0.0005,0.032,0.179952
0.001,0.0005,0.032,0.177853
0.0015,0.0005,0.032,0.175186
0.002,0.0005,0.032,0
-0.002,0.001,0.032,0
-0.0015,0.001,0.032,0
-0.001,0.001,0.032,0.173314
-0.0005,0.001,0.032,0.179841
0,0.001,0.032,0.184084
0.0005,0.001,0.032,0.1877
0.001,0.001,0.032,0.190209
0.0015,0.001,0.032,0
0.002,0.001,0.032,0
-0.0015,0.0015,0.032,0
-0.001,0.0015,0.032,0
-0.0005,0.0015,0.032,0.187464
0,0.0015,0.032,0.19557
0.0005,0.0015,0.032,0.19569
0.001,0.0015,0.032,0
0.0015,0.0015,0.032,0
-0.001,0.002,0.032,0
-0.0005,0.002,0.032,0
0,0.002,0.032,0
0.0005,0.002,0.032,0
0.001,0.002,0.032,0
-0.001,-0.002,0.0325,0
-0.0005,-0.002,0.0325,0
0,-0.002,0.0325,0
0.0005,-0.002,0.0325,0
0.001,-0.002,0.0325,0
-0.0015,-0.0015,0.0325,0
-0.001,-0.0015,0.0325,0
-0.0005,-0.0015,0.0325,0.153986
0,-0.0015,0.0325,0.156671
0.0005,-0.0015,0.0325,0.169104
0.001,-0.0015,0.0325,0
0.0015,-0.0015,0.0325,0
-0.002,-0.001,0.0325,0
-0.0015,-0.001,0.0325,0
-0.001,-0.001,0.0325,0.14589
-0.0005,-0.001,0.0325,0.147637
0,-0.001,0.0325,0.15032
0.0005,-0.001,0.0325,0.159939
0.001,-0.001,0.0325,0.170523
0.0015,-0.001,0.0325,0
0.002,-0.001,0.0325,0
-0.002,-0.0005,0.0325,0
-0.0015,-0.0005,0.0325,0.148952
-0.001,-0.0005,0.0325,0.136714
-0.0005,-0.0005,0.0325,0.142514
0,-0.0005,0.0325,0.148744
0.0005,-0.0005,0.0325,0.153687
0.001,-0.0005,0.0325,0.159608
0.0015,-0.0005,0.0325,0.16393
0.002,-0.0005,0.0325,0
-0.002,0,0.0325,0
-0.0015,0,0.0325,0.159075
-0.001,0,0.0325,0.147261
-0.0005,0,0.0325,0.152969
0,0,0.0325,0.158499
0.0005,0,0.0325,0.158856
0.001,0,0.0325,0.15844
0.0015,0,0.0325,0.158341
0.002,0,0.0325,0
-0.002,0.0005,0.0325,0
-0.0015,0.0005,0.0325,0.172312
-0.001,0.0005,0.0325,0.16279
-0.0005,0.0005,0.0325,0.162539
0,0.0005,0.0325,0.169264
0.0005,0.0005,0.0325,0.173027
0.001,0.0005,0.0325,0.176182
0.0015,0.0005,0.0325,0.174761
0.002,0.0005,0.0325,0
-0.002,0.001,0.0325,0
-0.0015,0.001,0.0325,0
-0.001,0.001,0.0325,0.172598
-0.0005,0.001,0.0325,0.174537
0,0.001,0.0325,0.179086
0.0005,0.001,0.0325,0.183861
0.001,0.001,0.0325,0.188747
0.0015,0.001,0.0325,0
0.002,0.001,0.0325,0
-0.0015,0.0015,0.0325,0
-0.001,0.0015,0.0325,0
-0.0005,0.0015,0.0325,0.182447
0,0.0015,0.0325,0.182858
0.0005,0.0015,0.0325,0.183554
0.001,0.0015,0.0325,0
0.0015,0.0015,0.0325,0
-0.001,0.002,0.0325,0
-0.0005,0.002,0.0325,0
0,0.002,0.0325,0
0.0005,0.002,0.0325,0
0.001,0.002,0.0325,0
-0.001,-0.002,0.033,0
-0.0005,-0.002,0.033,0
0,-0.002,0.033,0
0.0005,-0.002,0.033,0
0.001,-0.002,0.033,0
-0.0015,-0.0015,0.033,0
-0.001,-0.0015,0.033,0
-0.0005,-0.0015,0.033,0.158757
0,-0.0015,0.033,0.151298
0.0005,-0.0015,0.033,0.155103
0.001,-0.0015,0.033,0
0.0015,-0.0015,0.033,0
-0.002,-0.001,0.033,0
-0.0015,-0.001,0.033,0
-0.001,-0.001,0.033,0.156411
-0.0005,-0.001,0.033,0.150748
0,-0.001,0.033,0.145719
0.0005,-0.001,0.033,0.153302
0.001,-0.001,0.033,0.165767
0.0015,-0.001,0.033,0
0.002,-0.001,0.033,0
-0.002,-0.0005,0.033,0
-0.0015,-0.0005,0.033,0.156564
-0.001,-0.0005,0.033,0.14832
-0.0005,-0.0005,0.033,0.147084
0,-0.0005,0.033,0.147625
0.0005,-0.0005,0.033,0.156953
0.001,-0.0005,0.033,0.174098
0.0015,-0.0005,0.033,0.17733
0.002,-0.0005,0.033,0
-0.002,0,0.033,0
-0.0015,0,0.033,0.154871
-0.001,0,0.033,0.152683
-0.0005,0,0.033,0.151983
0,0,0.033,0.155928
0.0005,0,0.033,0.167385
0.001,0,0.033,0.181297
0.0015,0,0.033,0.184936
0.002,0,0.033,0
-0.002,0.0005,0.033,0
-0.0015,0.0005,0.033,0.174885
-0.001,0.0005,0.033,0.173063
-0.0005,0.0005,0.033,0.164909
0,0.0005,0.033,0.163511
0.0005,0.0005,0.033,0.17027
0.001,0.0005,0.033,0.181569
0.0015,0.0005,0.033,0.187193
0.002,0.0005,0.033,0
-0.002,0.001,0.033,0
-0.0015,0.001,0.033,0
-0.001,0.001,0.033,0.17905
-0.0005,0.001,0.033,0.170849
0,0.001,0.033,0.164244
0.0005,0.001,0.033,0.163783
0.001,0.001,0.033,0.165664
0.0015,0.001,0.033,0
0.002,0.001,0.033,0
-0.0015,0.0015,0.033,0
-0.001,0.0015,0.033,0
-0.0005,0.0015,0.033,0.163712
0,0.0015,0.033,0.156797
0.0005,0.0015,0.033,0.161684
0.001,0.0015,0.033,0
0.0015,0.0015,0.033,0
-0.001,0.002,0.033,0
-0.0005,0.002,0.033,0
0,0.002,0.033,0
0.0005,0.002,0.033,0
0.001,0.002,0.033,0
-0.001,-0.002,0.0335,0
-0.0005,-0.002,0.0335,0
0,-0.002,0.0335,0
0.0005,-0.002,0.0335,0
0.001,-0.002,0.0335,0
-0.0015,-0.0015,0.0335,0
-0.001,-0.0015,0.0335,0
-0.0005,-0.0015,0.0335,0.171513
